"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"452",-21.631,-30.467,-1.1242,-36.611,54.826,-2.0094,33.085,32.994,60.493,30.211,1.6288,67.837,-11.224,11.791,-3.4234,-18.872,-46.211,12.142,30.077,-18.2,-37.271,-62.85,-6.027,39.279,-11.975,-27.984,-13.861,6.0735,28.848,47.159
"454",-29.724,-56.29,-40.893,-19.36,36.028,2.9883,39.966,22.78,29.084,44.488,43.876,62.453,-35.121,-7.9535,-26.243,2.0601,-36.396,4.3746,16.639,18.07,-1.394,-21.353,25.209,52.007,-7.9159,-11.487,-19.915,12.028,-6.227,24.917
"466",-44.37,-46.288,-68.711,-3.7879,43.066,-10.981,33.087,11.65,-9.5701,48.634,10.659,15.876,-11.987,41.478,-36.21,-15.45,-22.936,-12.139,13.97,44.459,-9.6432,7.0332,59.239,54.055,19.231,-23.42,-15.081,-8.3925,-24.841,3.9937
"477",-26.615,-36.693,-15.185,3.3711,33.399,0.52516,12.923,26.412,7.6867,59.488,32.691,42.056,-18.325,-3.3927,-28.119,12.185,-25.03,7.1839,15.764,29.196,-5.2442,2.4979,41.866,37.003,2.2101,-36.617,-14.182,-1.8578,-4.049,16.546
"480",-9.2005,-28.904,-67.068,-14.262,35.163,-16.78,28.462,15.968,-30.671,42.415,6.0158,2.4815,7.8848,25.353,-25.844,10.778,-1.1567,-23.463,4.9223,33.061,4.2152,-12.744,55.627,41.231,-2.5858,-31.488,-23.434,-4.7318,-22.558,-0.21837
"487",24.961,-28.504,-91.003,32.024,16.781,11.279,32.183,11.091,10.548,-28.413,-29.098,31.271,8.8063,32.506,0.76391,-13.605,21.807,13.249,5.5475,25.234,6.2485,-37.316,47.584,10.458,-10.784,-26.709,27.506,10.701,0.83726,40.308
"494",-24.925,1.2882,-47.475,14.798,14.636,24.959,10.829,-1.543,-13.241,38.814,8.167,-0.9172,-8.2956,5.1138,5.3353,11.554,-6.8753,19.709,-14.429,2.1415,-16.81,6.0316,37.372,31.821,-5.893,-32.915,-0.19394,8.8208,-22.915,-4.6088
"496",-26.258,-29.099,-85.049,13.157,23.52,-5.5179,46.832,20.151,-20.143,22.083,-0.0052219,46.479,-18.291,19.874,-32.462,3.7624,-10.144,-25.534,16.638,33.996,27.673,-24.295,39.472,54.138,4.9077,-31.557,-20.931,22.852,-12.049,22.266
"503",-20.033,-16.562,-61.342,20.414,6.2593,36.151,32.593,-1.4523,16.26,10.353,25.442,31.66,-20.19,4.628,-13.699,-0.5127,-6.9896,13.508,-1.6995,11.797,2.9027,-0.88861,51.074,22.433,-13.687,-8.1281,11.649,7.6367,-11.959,16.389
"505",-261.67,73.173,110.62,-63.352,-43.298,28.493,10.403,28.435,-12.215,-60.238,-74.122,36.148,-16.769,-11.051,7.8789,-55.719,2.9125,14.861,54.762,4.6384,25.008,-6.2516,33.014,27.768,-14.504,21.654,0.90078,3.5057,3.2433,21.325
"509",-287.27,95.269,88.186,-45.709,-35.955,11.471,-10.679,-9.7101,-8.9197,-49.283,-47.991,-1.3612,-25.707,2.0879,22.421,-31.729,-40.088,19.143,45.079,15.628,-13.324,-3.2433,49.072,84.053,-14.338,-17.022,0.59619,19.198,-23.494,20.183
"510",-107.49,-82.452,-13.413,-82.079,49.812,-17.864,3.5834,-36.709,-31.752,65.654,25.227,-33.311,6.5532,16.97,13.695,19.781,-23.144,38.704,29.443,-16.562,4.1473,-12.374,9.7267,14.201,17.341,-30.12,-16.506,9.5169,-18.544,20.213
"511",-301.38,147.28,50.954,-3.6172,-2.1218,0.085259,38.96,-14.832,22.17,-93.081,9.2441,53.441,6.1533,-18.852,-13.314,-3.079,-53.556,-12.644,24.739,-39.44,-8.1505,-24.881,29.191,-3.9813,47.784,-8.5117,-28.251,-38.856,-86.378,17.282
"518",-235.32,76.841,48.935,-64.279,-31.309,-37.646,-2.6676,-13.828,25.229,-19.939,-32.605,-2.0877,-33.229,-18.125,29.056,-17.041,-31.482,-25.213,30.492,-0.58671,-9.2172,-45.604,13.135,17.3,36.607,-6.3788,-70.338,-26.618,-27.198,12.613
"520",-297.67,85.888,91.674,-23.422,8.7882,64.782,61.88,20.348,-55.08,-11.509,-43.055,27.561,24.319,17.975,-7.9513,-2.3186,-36.251,39.746,44.739,-10.62,16.811,18.233,26.081,10.499,7.9376,-15.995,25.746,-1.8791,-31.078,5.3875
"523",-269.88,26.635,69.711,-56.503,-3.2903,5.285,-14.097,14.8,-50.361,-5.1097,-78.14,11.911,16.96,-5.7534,4.9343,-24.453,-0.98625,30.165,47.953,32.136,-2.2293,-2.523,40.154,49.834,-17.5,-18.989,6.6133,19.798,7.7704,14.48
"524",-197.81,-57.769,26.63,-137.77,21.649,-17.205,-5.0274,-1.7993,-10.081,19.155,1.3548,3.2955,23.286,-11.264,28.742,0.85643,18.056,27.868,6.8966,-9.2849,-12.07,2.4559,22.311,31.875,23.587,-29.974,-22.212,10.109,-9.5383,15.372
"526",23.593,-28.173,10.828,-42.533,32.438,24.7,20.402,20.81,-24.337,32.32,-1.5212,-9.7362,8.0803,32.365,7.2277,2.2617,-8.5706,12.729,26.069,8.595,-3.3279,-19.061,10.002,18.538,1.8166,-7.5788,-32.128,-6.7466,-9.4542,12.404
"532",-0.85392,1.8427,35.999,-26.84,24.605,27.224,3.6215,23.233,-14.493,33.192,20.258,4.5427,-1.485,30.489,11.309,-3.7523,-3.9703,37.165,12.947,5.269,3.6941,-11.185,15.067,16.601,9.3684,-29.885,-1.7725,14.407,-11.534,9.9438
"538",-20.57,-16.991,25.238,-9.8673,53.451,28.839,8.5152,33.396,-34.437,54.567,4.1572,22.119,15.017,29.328,13.323,0.84492,-19.451,19.773,8.1585,14.877,7.3265,-10.992,18.768,30.786,-3.0998,-19.398,-11.319,8.6722,-14.705,17.87
"541",-24.236,-8.2617,-33.378,-29.186,39.287,21.99,47.355,24.582,-25.811,42.453,-23.87,-8.3898,10.031,40.88,-5.4299,-6.7987,7.1467,-6.5871,20.819,28.732,6.4199,-3.0911,24.583,21.112,8.0866,-26.008,-20.478,13.708,-6.6891,28.412
"542",-25.685,20.806,31.524,-38.274,26.636,35.214,20.395,23.158,-3.3054,40.101,21.026,-4.2236,-2.8797,20.057,26.698,-20.854,-3.527,17.667,-3.6573,8.0018,-3.6615,-14.741,12.371,18.392,16.068,-37.56,-13.285,5.5582,-15.938,5.9676
"547",-16.172,-2.4986,-1.3826,-35.716,22.937,30.398,25.286,3.1723,-16.684,38.256,17.815,-14.97,-15.647,25.504,-0.21961,-2.8915,-12.118,18.106,16.094,11.112,-7.2495,-8.2529,25.347,17.466,0.58414,-22.957,-11.057,2.1731,-5.1312,10.545
"551",-21.249,-14.66,15.272,-54.874,21.778,15.557,-6.0135,15.716,-15.766,30.404,-2.0919,4.7867,5.8698,22.836,25.622,-6.9137,-2.1179,35.389,13.646,3.3033,-0.45856,4.7959,23.848,28.754,6.0866,-35.48,-2.9545,8.2425,-3.7724,13.71
"579",-117.14,-25.338,20.007,-110.61,-27.301,-17.834,-9.4802,-1.2958,31.217,14.317,17.33,-11.141,-40.031,4.9779,-7.1832,-11.707,13.788,11.018,-15.04,27.596,-18.322,-12.628,4.2232,28.549,4.8719,-9.0455,-12.32,0.6587,-2.691,-4.7352
"581",-109.7,-73.628,3.2426,-91.778,43.191,-25.546,-6.2322,-1.1464,-7.5184,55.609,2.3469,-9.1267,27.12,6.0292,14.04,0.31845,9.486,18.023,21.631,4.0535,15.866,-16.51,16.385,43.143,17.228,-20.367,-15.747,5.4168,-15.426,20.483
"586",-187.12,-15.997,50.953,-68.545,18.085,-8.7669,-21.072,7.949,-28.311,33.981,-37.557,6.8994,27.908,-1.904,16.593,-12.035,7.4835,5.7263,3.1302,29.013,5.9193,-2.8018,24.633,44.738,19.039,-5.9554,-2.5128,18.886,1.658,-4.8769
