"family","tribe","genus","species","type","image","complete","corrupt","folds_species","folds_tribe"
"Bovidae","Neotragini","Ourebia","ourebi","UM2","DSCN3787",1,0,3,4
"Bovidae","Neotragini","Ourebia","ourebi","UM2","DSCN5601",1,0,3,1
"Bovidae","Neotragini","Ourebia","ourebi","UM2","DSCN5609",1,0,2,1
"Bovidae","Neotragini","Ourebia","ourebi","UM2","DSCN5613",1,0,2,3
"Bovidae","Neotragini","Ourebia","ourebi","UM2","DSCN5617",1,0,4,3
"Bovidae","Neotragini","Ourebia","ourebi","UM2","DSCN5621",1,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","UM2","DSCN5625",1,0,4,5
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0898",1,0,5,3
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0905",1,0,4,5
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0917",1,0,3,2
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0932",1,0,2,3
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0943",1,0,5,5
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0951",1,0,1,2
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0961",1,0,2,4
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0973",1,0,3,5
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_0979",1,0,1,3
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1001",1,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1010",1,0,1,1
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1019",1,0,2,2
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1029",1,0,1,4
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1153",1,0,4,1
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1158",1,0,2,2
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1165",1,0,5,1
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1173",1,0,5,2
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1179",1,0,3,1
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1190",1,0,1,5
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_1198",1,0,1,1
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_5147",-1,0,1,3
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_5153",-1,0,3,2
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_5160",-1,0,5,4
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_5169",-1,0,3,5
"Bovidae","Neotragini","Ourebia","ourebi","UM2","IMG_5184",-1,0,4,1
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN3756",1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN3760",0,0,5,5
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN3764",1,0,4,4
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN5657",1,0,2,1
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN5661",1,0,2,4
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN5665",1,0,5,3
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN5669",1,0,4,3
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN5675",1,0,3,3
"Bovidae","Neotragini","Pelea","capreolus","UM2","DSCN5679",1,0,3,4
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0651",1,0,1,1
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0671",1,0,2,5
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0685",1,0,1,1
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0695",1,0,5,2
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0706",1,0,5,4
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0718",1,0,3,3
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0784",0,0,2,3
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0793",1,0,4,5
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0807",1,0,1,1
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0818",1,0,1,3
"Bovidae","Neotragini","Pelea","capreolus","UM2","IMG_0829",1,0,4,3
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0674",1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0685",1,0,1,3
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0689",1,0,5,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0692",1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0696",1,0,3,2
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0702",1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0708",1,0,3,2
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSC_0715",1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3645",-1,0,2,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3649",-1,0,2,2
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3652",-1,0,4,5
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3656",-1,0,2,5
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3660",-1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3663",-1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3681",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3684",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3688",-1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3692",-1,0,4,3
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3696",-1,0,2,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3701",-1,0,4,5
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN3708",-1,0,1,3
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5328",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5332",-1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5336",-1,0,4,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5340",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5344",-1,0,3,2
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5348",-1,0,4,5
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5357",-1,0,1,5
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5361",-1,0,3,3
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5365",-1,0,2,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5369",-1,0,3,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5373",-1,0,3,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5377",-1,0,3,2
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5381",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5385",-1,0,5,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5389",-1,0,3,2
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5393",-1,0,2,5
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5397",-1,0,5,4
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5401",-1,0,4,2
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5405",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","UM2","DSCN5409",-1,0,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN3530",-1,0,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN3534",-1,0,3,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN3539",-1,0,1,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN3615",-1,0,4,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN3619",-1,0,2,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6426",-1,0,1,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6434",-1,0,1,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6438",-1,0,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6442",-1,0,3,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6446",-1,0,4,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6450",-1,0,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6454",-1,0,1,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6458",-1,0,2,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6462",-1,0,4,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6466",-1,0,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6469",-1,0,3,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6473",-1,0,2,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6477",-1,0,5,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6481",-1,0,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6506",-1,0,4,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6510",-1,0,5,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6514",-1,0,2,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6518",-1,0,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6522",-1,0,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6576",-1,0,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2","DSCN6578",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN3526",-1,0,3,3
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6582",-1,0,5,2
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6586",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6590",-1,0,3,3
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6594",-1,0,5,5
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6598",-1,0,2,2
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6601",-1,0,4,3
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6605",-1,0,5,2
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6608",-1,0,3,4
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6612",-1,0,4,3
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6616",-1,0,1,5
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6620",-1,0,3,5
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6624",-1,0,4,1
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6628",-1,0,1,1
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6632",-1,0,2,1
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6636",-1,0,1,1
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6640",-1,0,2,5
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6643",-1,0,1,2
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6648",-1,0,4,2
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6651",-1,0,1,2
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6654",-1,0,3,5
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6658",-1,0,2,2
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6662",-1,0,4,1
"Bovidae","Reduncini","Kobus","leche","UM2","DSCN6666",-1,0,5,2
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3451",-1,1,3,3
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3455",-1,1,4,3
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3457",-1,1,3,2
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3460",-1,0,4,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3463",-1,0,1,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3466",-1,0,1,5
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3467",-1,0,4,1
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3472",-1,1,1,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3476",-1,0,3,1
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3478",-1,1,4,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3480",-1,1,3,2
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3484",-1,1,1,2
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3486",-1,0,2,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN3490",-1,1,2,2
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6286",-1,1,2,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6290",-1,1,3,5
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6310",-1,1,4,1
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6314",-1,1,2,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6318",-1,1,5,5
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6322",-1,0,1,1
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6326",-1,0,1,3
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6330",-1,0,2,3
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6334",-1,0,4,2
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6337",-1,0,3,3
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6341",-1,1,3,1
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6345",-1,1,2,2
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6352",-1,1,5,1
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6355",-1,1,1,5
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6358",-1,1,5,3
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6361",-1,1,2,4
"Bovidae","Reduncini","Redunca","arundinum","UM2","DSCN6364",-1,1,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN3374",-1,0,5,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN3377",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN3380",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN3384",-1,0,2,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN3511",-1,0,2,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN3514",-1,0,5,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN4348",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6069",-1,0,1,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6073",-1,0,1,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6077",-1,0,4,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6081",-1,0,5,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6085",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6089",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6093",-1,0,3,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6097",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6101",-1,0,4,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6106",-1,0,2,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6110",-1,0,1,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6114",-1,0,2,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6119",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6125",-1,0,1,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6129",-1,0,3,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6133",-1,0,3,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6138",-1,0,1,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6142",-1,0,2,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6146",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6150",-1,0,2,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6154",-1,0,4,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6158",-1,0,2,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6162",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM2","DSCN6174",-1,0,3,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3236",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3240",-1,0,1,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3244",-1,0,2,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3248",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3252",-1,0,3,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3256",-1,0,2,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3260",-1,0,4,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3264",-1,0,4,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3268",-1,0,5,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3273",-1,0,1,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3277",-1,0,3,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3281",-1,0,1,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN3284",-1,0,4,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4854",-1,0,3,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4858",-1,0,2,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4862",-1,0,4,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4866",-1,0,2,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4870",-1,0,4,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4873",-1,0,5,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4877",-1,0,1,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4881",-1,0,4,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4885",-1,0,5,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4888",-1,0,1,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4892",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN4896",-1,1,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN7360",-1,0,2,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN7364",-1,0,3,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN7368",-1,0,1,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN7372",-1,0,2,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN7376",-1,0,1,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM2","DSCN7380",-1,0,4,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN3323",-1,0,1,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN3325",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN3328",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4922",-1,0,3,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4926",-1,0,2,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4930",-1,0,4,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4934",-1,0,1,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4938",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4942",-1,0,2,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4946",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4950",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4954",-1,0,4,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4958",-1,0,1,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4962",-1,0,5,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4966",-1,0,4,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4970",-1,0,4,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4974",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4979",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4983",-1,0,5,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4987",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4991",-1,0,3,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4995",-1,0,5,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN4999",-1,0,2,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5003",-1,0,5,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5007",-1,0,2,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5011",-1,0,2,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5015",-1,0,3,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5023",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5026",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5030",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5034",-1,0,4,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2","DSCN5040",-1,0,3,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN3346",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN3350",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN3353",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN3356",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN4330",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN4335",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5162",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5166",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5168",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5174",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5178",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5182",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5186",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5190",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5194",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5198",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5202",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5206",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5210",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5214",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5218",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5221",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5222",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5225",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5229",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5232",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5237",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5314",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5317",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5321",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2","DSCN5324",-1,0,NA,2
