"family","tribe","genus","species","type","image","complete","corrupt","folds_species","folds_tribe"
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN5641",1,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN5645",1,0,2,4
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN5649",1,0,4,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN5653",1,0,5,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1062",1,0,1,3
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1075",1,0,4,3
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1085",1,0,5,3
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1093",1,0,1,5
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1102",1,0,3,3
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1112",1,0,3,5
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1122",1,0,2,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1130",1,0,3,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1137",1,0,1,5
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_1146",1,0,1,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5003",-1,0,1,4
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5011",-1,0,5,5
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5021",-1,0,2,3
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5029",-1,0,3,4
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5036",-1,0,3,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5044",-1,0,2,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5051",-1,0,2,4
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5058",-1,0,4,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5067",-1,0,3,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5077",-1,0,4,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5086",-1,0,5,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5092",-1,0,4,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5102",-1,0,3,5
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5109",-1,0,1,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5117",-1,0,5,3
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5122",-1,0,1,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5131",-1,0,2,4
"Bovidae","Neotragini","Ourebia","ourebi","LM2","IMG_5137",-1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN3768",1,0,1,1
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN3773",0,0,5,5
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN3777",1,0,4,5
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN5684",1,0,2,3
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN5688",1,0,5,1
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN5692",1,0,4,4
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN5696",1,0,4,3
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN5700",1,0,1,3
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN5704",1,0,3,3
"Bovidae","Neotragini","Pelea","capreolus","LM2","DSCN5708",1,0,5,4
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0725",0,0,3,1
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0733",1,0,2,4
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0748",1,0,1,1
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0758",1,0,4,2
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0768",1,0,3,4
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0777",1,0,2,3
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0841",1,0,3,3
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0870",1,0,1,5
"Bovidae","Neotragini","Pelea","capreolus","LM2","IMG_0883",1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSC_0934",-1,0,2,3
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSC_0937",-1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSC_0944",-1,0,1,3
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSC_0952",-1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3666",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3670",-1,0,3,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3676",-1,0,2,2
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3713",-1,0,3,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3723",-1,0,1,2
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3727",-1,0,3,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3731",-1,0,2,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3735",-1,0,5,2
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3739",-1,0,2,5
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3743",-1,0,1,5
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3748",-1,0,5,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN3752",-1,0,1,2
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5422",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5426",-1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5431",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5435",-1,0,3,3
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5440",-1,0,4,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5445",-1,0,1,5
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5450",-1,0,4,3
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5454",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5458",-1,0,5,5
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5462",-1,0,4,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5466",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5470",-1,0,5,2
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5475",-1,0,2,5
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5479",-1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5484",-1,0,2,3
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5488",-1,0,3,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5492",-1,0,3,4
"Bovidae","Neotragini","Raphicerus","campestris","LM2","DSCN5496",-1,0,4,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3542",-1,0,4,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3546",-1,0,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3551",-1,1,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3558",-1,1,3,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3562",-1,1,5,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3566",-1,1,3,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3570",-1,1,5,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3574",-1,1,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3578",-1,1,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3582",-1,1,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3586",-1,1,3,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3590",-1,0,1,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3595",-1,1,5,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3599",-1,1,3,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3603",-1,1,1,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN3623",-1,1,1,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6525",-1,1,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6528",-1,0,4,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6532",-1,1,4,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6536",-1,1,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6540",-1,1,1,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6544",-1,1,2,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6548",-1,1,5,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6552",-1,1,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6556",-1,1,4,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6560",-1,1,2,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6564",-1,1,5,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6568",-1,1,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2","DSCN6572",-1,1,4,1
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN3522",-1,0,3,2
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6670",-1,0,3,3
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6674",-1,0,3,5
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6678",-1,0,5,4
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6682",-1,0,3,1
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6685",-1,0,5,3
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6693",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6697",-1,0,2,2
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6701",-1,0,5,3
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6705",-1,0,1,4
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6709",-1,0,4,5
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6713",-1,0,4,2
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6717",-1,0,3,3
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6721",-1,0,4,2
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6724",-1,0,1,4
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6728",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6732",-1,0,4,5
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6736",-1,0,1,5
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6740",-1,0,2,1
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6744",-1,0,1,1
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6748",-1,0,2,1
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6755",-1,0,1,1
"Bovidae","Reduncini","Kobus","leche","LM2","DSCN6759",-1,0,4,5
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3407",-1,0,3,2
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3411",-1,0,4,3
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3416",-1,0,3,2
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3420",-1,0,4,5
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3423",-1,0,1,2
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3431",-1,0,1,1
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3434",-1,0,4,2
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3439",-1,0,1,3
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3442",-1,0,3,3
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3446",-1,0,4,3
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3497",-1,0,3,4
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3500",-1,0,1,4
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3504",-1,0,2,5
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN3507",-1,0,2,1
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6377",-1,0,2,4
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6381",-1,0,4,1
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6385",-1,0,5,4
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6389",-1,0,2,3
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6392",-1,0,5,2
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6396",-1,0,1,5
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6402",-1,0,1,3
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6406",-1,0,2,4
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6410",-1,0,4,5
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6414",-1,0,3,1
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6418",-1,0,3,4
"Bovidae","Reduncini","Redunca","arundinum","LM2","DSCN6422",-1,0,2,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN3390",-1,0,3,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN3394",-1,0,5,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN3399",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN3518",-1,0,1,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN4351",-1,0,3,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN4354",-1,0,2,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6178",-1,0,5,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6183",-1,0,4,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6188",-1,0,1,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6190",-1,0,1,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6195",-1,0,5,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6199",-1,0,5,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6203",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6208",-1,0,5,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6212",-1,0,3,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6216",-1,0,5,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6221",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6225",-1,0,2,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6229",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6233",-1,0,2,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6237",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6241",-1,0,1,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6245",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6253",-1,0,3,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6257",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6261",-1,0,2,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6265",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6269",-1,0,2,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6274",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM2","DSCN6278",-1,0,2,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN3292",-1,0,3,4
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN3299",-1,0,4,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN3306",-1,0,4,4
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN3311",-1,0,2,5
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN3315",-1,0,1,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN3319",-1,0,1,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN4900",-1,0,1,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN4904",-1,0,5,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN4909",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN4914",-1,0,3,5
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN4918",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7385",-1,0,5,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7389",-1,0,2,1
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7393",-1,0,1,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7397",-1,0,2,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7401",-1,0,3,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7405",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7409",-1,0,3,4
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7413",-1,0,4,1
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7417",-1,0,4,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7421",-1,0,4,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM2","DSCN7425",-1,0,1,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN3333",-1,0,1,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN3338",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5044",-1,0,1,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5048",-1,0,3,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5052",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5057",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5062",-1,0,2,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5066",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5070",-1,0,5,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5074",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5078",-1,0,1,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5082",-1,0,2,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5086",-1,0,2,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5090",-1,0,3,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5094",-1,0,5,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5099",-1,0,3,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5103",-1,0,4,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5108",-1,0,1,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5113",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5118",-1,0,2,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5122",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5126",-1,0,2,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5130",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5134",-1,0,1,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5138",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5142",-1,0,2,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5146",-1,0,1,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5150",-1,0,3,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5154",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","DSCN5158",-1,0,1,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1366",1,0,5,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1373",1,0,5,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1379",1,0,4,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1387",1,0,3,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1391",1,0,5,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1401",1,0,5,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1407",-2,0,1,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1415",1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2","IMG_1424",1,0,5,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN3360",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN3365",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN3369",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN4339",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN4343",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5240",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5243",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5247",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5251",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5255",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5259",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5263",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5267",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5271",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5275",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5279",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5283",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5287",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5291",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5294",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5298",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5302",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5306",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","DSCN5310",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2","IMG_1518",1,0,NA,1
