"family","tribe","genus","species","type","image","complete","corrupt","folds_species","folds_tribe"
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5007",-1,0,3,4
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5014",-1,0,1,4
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5023",-1,0,2,1
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5032",-1,0,1,1
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5039",-1,0,1,3
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5045",-1,0,1,3
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5053",-1,0,5,3
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5061",-1,0,2,5
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5069",-1,0,3,3
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5079",-1,0,3,5
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5087",-1,0,2,2
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5093",-1,0,2,2
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5104",-1,0,4,5
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5111",-1,0,3,1
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5118",-1,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5125",-1,0,5,5
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5130",-1,0,3,3
"Bovidae","Neotragini","Ourebia","ourebi","LM1","IMG_5140",-1,0,3,4
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN3769",-2,0,1,1
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN3774",0,0,5,2
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN3778",-2,0,4,4
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN5685",-2,0,2,1
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN5689",1,0,5,2
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN5693",1,0,4,1
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN5697",-2,0,5,2
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN5701",1,0,2,1
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN5705",1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","LM1","DSCN5709",1,0,5,1
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0727",1,0,4,3
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0734",1,0,2,2
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0742",1,0,1,4
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0751",1,0,4,5
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0761",1,0,3,1
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0769",1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0778",1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0843",1,0,1,3
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0874",1,0,2,1
"Bovidae","Neotragini","Pelea","capreolus","LM1","IMG_0885",1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSC_0935",-1,0,4,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSC_0938",-1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSC_0942",-1,0,2,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSC_0945",-1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSC_0949",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSC_0953",-1,0,5,5
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3667",1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3671",1,0,3,2
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3677",1,0,2,4
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3715",1,0,3,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3724",1,0,1,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3728",0,0,2,5
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3732",-1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3736",-1,0,4,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3740",-1,0,2,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3744",-1,0,1,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3749",-1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN3753",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5423",-1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5427",-1,0,2,2
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5432",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5436",-1,0,2,2
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5441",-1,0,4,4
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5447",-1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5451",-1,0,4,2
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5455",-1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5459",-1,0,4,5
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5463",-1,0,4,4
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5467",-1,0,3,2
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5471",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5476",-1,0,1,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5480",-1,0,3,1
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5485",-1,0,2,3
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5489",-1,0,3,4
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5493",-1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","LM1","DSCN5497",-1,0,3,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3543",-1,0,3,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3547",-1,1,2,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3552",-1,0,3,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3555",-1,0,5,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3559",-1,0,3,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3563",-1,0,5,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3567",-1,0,1,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3571",-1,0,2,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3575",-1,0,1,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3579",-1,0,3,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3583",-1,0,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3587",-1,0,5,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3592",-1,0,3,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3596",-1,0,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3600",-1,0,1,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3604",-1,0,4,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN3624",-1,0,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6526",-1,0,4,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6529",-1,0,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6533",-1,0,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6537",-1,0,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6541",-1,0,5,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6545",-1,0,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6549",-1,0,4,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6553",-1,0,2,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6557",-1,0,5,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6561",-1,0,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6565",-1,0,4,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6569",-1,0,5,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1","DSCN6573",-1,0,2,2
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN3523",-1,0,1,1
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6671",-1,0,1,4
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6675",-1,0,3,5
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6679",-1,0,4,3
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6686",-1,0,4,5
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6688",-1,0,5,2
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6690",-1,0,3,5
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6694",-1,0,5,3
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6698",-1,0,2,4
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6702",-1,0,3,1
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6706",-1,0,5,2
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6710",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6714",-1,0,4,5
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6718",-1,0,5,4
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6722",-1,0,3,1
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6725",-1,0,4,3
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6729",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6733",-1,0,3,2
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6737",-1,0,4,3
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6741",-1,0,1,4
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6745",-1,0,2,5
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6749",-1,0,1,2
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6756",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","LM1","DSCN6760",-1,0,1,2
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3408",-1,0,4,4
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3412",-1,0,5,3
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3417",-1,1,3,5
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3424",-1,0,4,5
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3428",-1,1,1,2
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3435",-1,0,1,1
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3440",-1,0,5,1
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3443",-1,0,1,1
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3447",-1,0,3,5
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3494",-1,0,5,2
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3498",-1,0,3,3
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3501",-1,1,1,2
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN3508",-1,0,2,5
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6378",-1,0,2,2
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6382",-1,1,2,1
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6386",-1,0,4,2
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6390",-1,1,5,3
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6393",-1,0,2,3
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6397",-1,1,5,3
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6403",-1,0,1,4
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6407",-1,0,2,4
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6411",-1,0,3,5
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6415",-1,0,4,1
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6419",-1,1,3,4
"Bovidae","Reduncini","Redunca","arundinum","LM1","DSCN6423",-1,0,4,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN3391",-1,0,3,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN3395",-1,0,5,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN3400",-1,0,4,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN3519",-1,0,1,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN4352",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN4355",-1,0,2,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6179",-1,0,5,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6184",-1,0,4,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6191",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6196",-1,0,1,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6200",-1,0,5,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6204",-1,0,5,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6209",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6213",-1,0,5,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6217",-1,0,3,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6222",-1,0,5,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6226",-1,0,4,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6230",-1,0,2,1
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6234",-1,0,1,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6238",-1,0,2,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6242",-1,0,3,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6246",-1,0,1,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6254",-1,0,3,3
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6258",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6262",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6266",-1,0,2,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6270",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6275",-1,0,2,5
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6279",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","LM1","DSCN6283",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3288",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3289",-1,0,3,5
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3294",-1,0,4,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3296",-1,1,5,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3300",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3307",-1,1,3,1
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3312",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3316",-1,0,4,1
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN3320",-1,0,4,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN4901",-1,0,5,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN4905",-1,0,5,4
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN4911",-1,0,1,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN4915",-1,0,1,4
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN4919",-1,1,1,5
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7386",-1,1,1,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7390",-1,0,5,1
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7394",-1,1,2,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7398",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7402",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7406",-1,0,5,5
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7410",-1,0,3,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7414",-1,0,1,4
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7418",-1,0,2,1
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7422",-1,0,4,3
"Bovidae","Tragelaphini","Taurotragus","oryx","LM1","DSCN7426",-1,1,4,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN3334",-1,0,3,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN3339",-1,0,5,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5045",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5049",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5053",-1,0,4,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5058",-1,0,1,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5063",-1,0,4,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5067",-1,0,1,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5071",-1,0,3,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5075",-1,0,2,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5079",-1,0,4,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5083",-1,0,2,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5087",-1,0,5,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5091",-1,0,5,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5095",-1,0,3,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5100",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5104",-1,0,1,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5111",-1,0,2,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5115",-1,0,4,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5119",-1,0,5,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5123",-1,0,3,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5127",-1,0,4,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5131",-1,0,1,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5135",-1,0,3,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5139",-1,0,2,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5143",-1,0,4,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5147",-1,0,2,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5151",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5155",-1,0,1,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","DSCN5159",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1367",-2,0,2,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1374",1,0,1,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1375",1,0,3,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1382",1,0,5,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1388",1,0,1,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1393",1,0,5,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1403",1,0,5,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1417",1,0,4,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1","IMG_1425",-2,0,3,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN3361",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN3366",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN3370",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN4340",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN4345",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5241",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5244",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5248",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5252",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5256",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5260",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5264",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5268",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5272",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5276",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5280",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5284",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5288",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5292",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5295",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5299",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5303",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5307",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","DSCN5311",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1","IMG_1519",1,0,NA,5
