"family","tribe","genus","species","type","image","complete","corrupt","folds_species","folds_tribe"
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_0944",0,0,3,4
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_0953",1,0,3,1
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_0962",1,0,2,1
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_0974",1,0,5,3
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_0980",1,0,4,3
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1003",1,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1012",1,0,5,5
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1021",1,0,4,3
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1032",1,0,3,5
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1154",1,0,2,2
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1161",1,1,5,2
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1167",1,0,1,5
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1174",1,0,2,1
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1180",1,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1192",1,0,1,5
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_1199",1,0,4,3
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_5148",-1,0,1,4
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_5156",-1,0,2,1
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_5161",-1,0,1,2
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_5170",-1,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","UM1","IMG_5186",-1,0,2,1
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN3757",1,0,5,2
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN3761",0,0,5,1
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN3765",1,0,5,2
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN5658",1,0,2,1
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN5662",1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN5666",1,0,5,1
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN5670",1,0,4,3
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN5676",0,0,2,2
"Bovidae","Neotragini","Pelea","capreolus","UM1","DSCN5680",1,0,1,4
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0654",1,0,4,5
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0672",1,0,3,1
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0687",1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0697",1,0,3,5
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0707",1,0,1,3
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0719",1,0,2,1
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0785",1,0,1,4
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0796",-2,0,4,3
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0810",1,0,4,3
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0821",1,0,2,3
"Bovidae","Neotragini","Pelea","capreolus","UM1","IMG_0831",1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0675",1,0,5,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0686",1,0,5,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0690",1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0693",1,0,5,2
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0697",1,1,1,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0700",1,0,5,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0703",1,0,1,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0709",1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSC_0716",-1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3646",-1,0,3,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3650",-1,0,1,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3653",-1,0,3,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3657",-1,0,2,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3661",-1,0,5,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3664",-1,0,2,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3682",-1,0,1,2
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3685",-1,0,5,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3689",-1,0,1,2
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3693",-1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3697",-1,0,2,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3702",-1,0,4,2
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN3709",-1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5329",-1,0,4,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5333",-1,0,1,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5337",-1,0,4,2
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5341",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5345",-1,0,5,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5349",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5358",-1,0,4,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5362",-1,0,4,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5366",-1,0,2,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5370",-1,0,3,3
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5374",-1,0,2,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5378",-1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5382",-1,0,3,4
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5386",-1,0,4,1
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5390",-1,0,1,2
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5394",-1,0,5,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5398",-1,0,3,5
"Bovidae","Neotragini","Raphicerus","campestris","UM1","DSCN5402",-1,0,2,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN3531",-1,1,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN3540",-1,1,3,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN3616",-1,1,5,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN3620",-1,1,1,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6427",-1,1,2,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6431",-1,1,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6435",-1,1,2,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6439",-1,1,1,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6443",-1,1,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6447",-1,1,2,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6451",-1,1,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6455",-1,1,1,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6459",-1,1,3,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6463",-1,1,3,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6467",-1,1,4,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6470",-1,1,2,3
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6474",-1,1,1,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6478",-1,0,2,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6482",-1,1,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6507",-1,1,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6511",-1,1,3,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6515",-1,1,2,2
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6519",-1,1,5,1
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6523",-1,1,4,4
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6577",-1,1,3,5
"Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1","DSCN6579",-1,1,4,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN3527",-1,0,3,5
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6583",-1,0,3,2
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6587",-1,0,4,5
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6591",-1,0,5,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6595",-1,0,3,4
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6599",-1,0,5,1
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6602",-1,0,2,2
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6606",-1,0,3,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6609",-1,0,5,5
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6613",-1,0,2,4
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6617",-1,0,4,1
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6621",-1,0,5,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6625",-1,0,3,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6629",-1,0,4,2
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6633",-1,0,1,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6637",-1,0,2,4
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6641",-1,0,4,5
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6644",-1,0,1,2
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6649",-1,0,2,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6652",-1,0,1,2
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6655",-1,0,2,4
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6659",-1,0,1,3
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6663",-1,0,4,5
"Bovidae","Reduncini","Kobus","leche","UM1","DSCN6667",-1,0,1,5
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3452",-1,0,3,1
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3456",-1,0,4,1
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3458",-1,0,3,1
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3461",-1,0,4,1
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3464",-1,0,1,5
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3468",-1,0,1,2
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3473",-1,0,5,3
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3481",-1,0,1,2
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3487",-1,0,3,5
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN3491",-1,0,4,2
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6287",-1,0,3,1
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6291",-1,0,1,2
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6311",-1,0,2,3
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6315",-1,0,2,3
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6319",-1,0,2,3
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6323",-1,0,4,4
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6327",-1,0,5,4
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6331",-1,0,2,5
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6335",-1,0,5,1
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6338",-1,0,1,4
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6342",-1,0,2,1
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6346",-1,0,2,4
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6349",-1,0,4,3
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6353",-1,0,3,2
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6356",-1,0,4,5
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6365",-1,0,3,2
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6370",-1,0,5,4
"Bovidae","Reduncini","Redunca","arundinum","UM1","DSCN6374",-1,0,1,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN3375",-1,0,1,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN3378",-1,0,3,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN3381",-1,0,2,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN3385",-1,0,4,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN3512",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN3515",-1,0,3,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN4349",-1,0,5,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6070",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6074",-1,0,1,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6078",-1,0,2,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6082",-1,0,2,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6086",-1,0,5,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6090",-1,0,4,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6094",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6098",-1,0,1,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6102",-1,0,5,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6103",-1,0,5,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6107",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6111",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6115",-1,0,3,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6120",-1,0,5,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6126",-1,0,4,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6130",-1,0,2,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6135",-1,0,1,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6139",-1,0,2,5
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6143",-1,0,3,2
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6147",-1,0,1,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6151",-1,0,3,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6155",-1,0,3,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6159",-1,0,1,4
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6163",-1,0,2,1
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6167",-1,0,3,3
"Bovidae","Reduncini","Redunca","fulvorufulva","UM1","DSCN6171",-1,0,2,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3237",-1,0,4,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3241",-1,0,2,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3245",-1,0,1,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3249",-1,0,1,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3253",-1,0,1,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3257",-1,0,5,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3261",-1,0,2,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3265",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3269",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3275",-1,0,5,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3278",-1,0,2,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3282",-1,0,1,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN3285",-1,0,2,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4855",-1,0,3,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4859",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4863",-1,0,3,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4867",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4871",-1,0,4,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4874",-1,0,4,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4878",-1,0,1,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4882",-1,0,3,2
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4886",-1,0,1,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4889",-1,0,4,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4893",-1,0,3,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN4897",-1,0,2,1
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN7361",-1,0,4,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN7365",-1,0,2,5
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN7369",-1,0,4,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN7373",-1,0,5,3
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN7377",-1,0,1,4
"Bovidae","Tragelaphini","Taurotragus","oryx","UM1","DSCN7381",-1,0,4,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN3324",-1,0,4,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN3326",-1,0,5,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN3329",-1,0,3,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4923",-1,0,1,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4927",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4931",-1,0,2,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4935",-1,0,3,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4939",-1,0,4,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4943",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4947",-1,0,3,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4951",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4955",-1,0,3,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4959",-1,0,2,2
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4963",-1,0,3,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4967",-1,0,2,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4971",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4975",-1,0,1,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4980",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4984",-1,0,2,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4988",-1,0,1,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4992",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN4996",-1,0,4,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5000",-1,0,1,5
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5004",-1,0,5,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5008",-1,0,4,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5012",-1,0,4,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5016",-1,0,2,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5024",-1,0,4,3
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5027",-1,0,5,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5031",-1,0,1,1
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5035",-1,0,3,4
"Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1","DSCN5041",-1,0,5,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN3347",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN3351",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN3354",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN3357",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN4331",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN4333",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN4336",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5163",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5167",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5169",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5171",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5175",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5179",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5183",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5187",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5191",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5195",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5199",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5203",-1,0,NA,5
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5207",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5211",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5215",-1,0,NA,4
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5219",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5223",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5226",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5230",-1,0,NA,3
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5233",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5238",-1,0,NA,1
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5315",-1,0,NA,2
"Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1","DSCN5318",-1,0,NA,4
