"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"255","DSCN4331","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,3,2196.71811126404
"256","DSCN4333","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,1,2472.13051668693
"257","DSCN4336","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,3,2187.86938716436
"258","DSCN4349","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,5,2,1280.66555501601
"259","DSCN4568","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",-1,0,NA,1,2232.10971367093
"260","DSCN4571","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,5,2117.49133510964
"261","DSCN4576","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,2,2043.47366222047
"262","DSCN4579","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,4,2342.23238854519
"263","DSCN4582","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,3,1995.62909653578
"264","DSCN4587","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",-1,0,NA,2,2061.6620448681
"265","DSCN4591","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",-1,0,NA,4,2182.46081441775
"266","DSCN4599","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,2,1984.26529181432
"267","DSCN4606","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,1,1990.87051824705
"268","DSCN4609","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,3,2082.37870201532
"269","DSCN4612","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,5,2182.87931094875
"270","DSCN4616","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",-2,0,NA,5,2317.2742135732
"271","DSCN4620","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,2,2263.27403472855
"272","DSCN4624","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1",1,0,NA,5,2014.24000281064
"273","DSCN4694","Bovidae","Alcelaphini","Connochaetes","gnou","UM1",1,0,1,3,1911.98974575117
"274","DSCN4698","Bovidae","Alcelaphini","Connochaetes","gnou","UM1",1,0,2,3,1918.69567694412
"275","DSCN4702","Bovidae","Alcelaphini","Connochaetes","gnou","UM1",1,0,3,2,1955.46878487258
"276","DSCN4706","Bovidae","Alcelaphini","Connochaetes","gnou","UM1",1,0,4,2,1820.28626481593
"277","DSCN4710","Bovidae","Alcelaphini","Connochaetes","gnou","UM1",1,0,1,1,2037.32361792449
"278","DSCN4714","Bovidae","Alcelaphini","Connochaetes","gnou","UM1",-1,0,1,1,1877.74091954516
"279","DSCN4743","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,4,4,1917.38914249497
"280","DSCN4747","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,3,5,2025.49236704512
"281","DSCN4752","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,4,3,1923.27663438394
"282","DSCN4755","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,4,5,1885.91461980625
"283","DSCN4759","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,3,1,1866.706175695
"284","DSCN4763","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,5,2,1947.26939688229
"285","DSCN4767","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,2,3,1845.68951644427
"286","DSCN4771","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,3,4,1884.10280801893
"287","DSCN4776","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,3,3,1727.35907051061
"288","DSCN4780","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,2,4,1889.75147955229
"289","DSCN4784","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,2,3,2095.787294373
"290","DSCN4788","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,1,5,1825.82633717019
"291","DSCN4792","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1",1,0,1,1,1864.20993813607
"292","DSCN4855","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,3,3,2771.365279495
"293","DSCN4859","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,3,2,3003.03327257091
"294","DSCN4863","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,3,4,2782.55170860373
"295","DSCN4867","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,3,2,2700.2341253653
"296","DSCN4871","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,4,4,3276.1138624287
"297","DSCN4874","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,4,1,2870.15355086213
"298","DSCN4878","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,1,2,2874.56135202283
"299","DSCN4882","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,3,2,2715.93588794141
"300","DSCN4886","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,1,1,2627.51928169803
"301","DSCN4889","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,4,3,2747.7665736861
"302","DSCN4893","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,3,4,2619.92609372342
"303","DSCN4897","Bovidae","Tragelaphini","Taurotragus","oryx","UM1",-1,0,2,1,2574.60924286591
"304","DSCN4923","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,1,2,1197.66070218681
"305","DSCN4927","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,1,5,1215.85861593829
"306","DSCN4931","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,2,2,1338.53164939793
"307","DSCN4935","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,3,2,1218.1922354815
"308","DSCN4939","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,4,2,1098.76548749188
"309","DSCN4943","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,3,1,1165.76754842606
"310","DSCN4947","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,3,1,1225.72588987333
"311","DSCN4951","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,1,5,1333.48853370773
"312","DSCN4955","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,3,4,1268.75501386479
"313","DSCN4959","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,2,2,1363.69003344291
"314","DSCN4963","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,3,4,1366.54872305331
"315","DSCN4967","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,2,1,1182.39916609324
"316","DSCN4971","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,4,4,1287.13500403819
"317","DSCN4975","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,1,3,1283.25986619675
"318","DSCN4980","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,2,4,1274.19477985225
"319","DSCN4984","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,2,3,1350.2381471457
"320","DSCN4988","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,1,4,1331.77980993171
"321","DSCN4992","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,2,4,1240.18065536055
"322","DSCN4996","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,4,3,1266.51485213233
"323","DSCN5000","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,1,5,1348.21384597354
"324","DSCN5004","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,5,1,1062.18942276217
"325","DSCN5008","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,4,3,1115.89093006243
"326","DSCN5012","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,4,4,1105.69459010375
"327","DSCN5016","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,2,4,1071.72547848756
"328","DSCN5024","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,4,3,1248.80020524926
"329","DSCN5027","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,5,1,1242.7573459807
"330","DSCN5031","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,1,1,1078.09077270977
"331","DSCN5035","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,3,4,1172.36212467106
"332","DSCN5041","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM1",-1,0,5,3,1212.23709991581
"333","DSCN5163","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,5,2354.37419608238
"334","DSCN5167","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,5,2181.93802064691
"335","DSCN5169","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,5,2346.82709002256
"336","DSCN5171","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,4,2202.15466150502
"337","DSCN5175","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,1,2320.35773692439
"338","DSCN5179","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,2,2288.84610513914
"339","DSCN5183","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,5,2208.37172523873
"340","DSCN5187","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,2,2212.44852351953
"341","DSCN5191","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,5,2371.00564159897
"342","DSCN5195","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,3,2344.35339456613
"343","DSCN5199","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,1,2126.68149082991
"344","DSCN5203","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,5,2423.98053215689
"345","DSCN5207","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,2,2348.32749842194
"346","DSCN5211","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,1,2324.43747981257
"347","DSCN5215","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,4,2178.10621354001
"348","DSCN5219","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,1,2061.93950403891
"349","DSCN5223","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,2,2344.56073409962
"350","DSCN5226","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,1,2302.89486463263
"351","DSCN5230","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,3,2311.73380295555
"352","DSCN5233","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,2,2123.40389129305
"353","DSCN5238","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,1,2344.65019385367
"354","DSCN5315","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,2,2364.18753458455
"355","DSCN5318","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM1",-1,0,NA,4,2130.05513249791
"356","DSCN5329","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,4,5,793.460317574143
"357","DSCN5333","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,1,4,809.337974359433
"358","DSCN5337","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,4,2,918.437012929281
"359","DSCN5341","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,4,1,2578.70032772042
"360","DSCN5345","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,5,1,924.105754188767
"361","DSCN5349","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,4,1,929.821060610241
"362","DSCN5358","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,4,3,849.922995350256
"363","DSCN5362","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,4,4,876.561743986651
"364","DSCN5366","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,2,5,946.022114880301
"365","DSCN5370","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,3,3,890.834679348657
"366","DSCN5374","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,2,1,961.731890310983
"367","DSCN5378","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,3,5,923.174463707627
"368","DSCN5382","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,3,4,855.041401539116
"369","DSCN5386","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,4,1,842.310685255804
"370","DSCN5390","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,1,2,845.214672824374
"371","DSCN5394","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,5,5,851.025336940669
"372","DSCN5398","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,3,5,836.853989196058
"373","DSCN5402","Bovidae","Neotragini","Raphicerus","campestris","UM1",-1,0,2,3,977.919678898843
"374","DSCN5505","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,5,4,915.451345914738
"375","DSCN5509","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,3,1,956.637007754957
"376","DSCN5513","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,1,3,975.440130687416
"377","DSCN5517","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,4,4,925.423250820289
"378","DSCN5521","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,4,4,936.148374375067
"379","DSCN5525","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,5,1,982.611880964595
"380","DSCN5528","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,1,2,900.12950543859
"381","DSCN5531","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,2,2,851.425818444911
"382","DSCN5535","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",-2,0,1,2,826.153004122107
"383","DSCN5543","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,4,1,842.864083785448
"384","DSCN5547","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,5,3,900.149000859941
"385","DSCN5551","Bovidae","Neotragini","Oreotragus","oreotragus","UM1",1,0,3,5,851.586500463643
"386","DSCN5602","Bovidae","Neotragini","Ourebia","ourebi","UM1",1,0,3,3,978.51650402723
"387","DSCN5606","Bovidae","Neotragini","Ourebia","ourebi","UM1",1,0,3,4,965.471370662017
"388","DSCN5610","Bovidae","Neotragini","Ourebia","ourebi","UM1",1,0,2,3,1028.74769698355
"389","DSCN5614","Bovidae","Neotragini","Ourebia","ourebi","UM1",0,0,3,4,1994.65270988717
"390","DSCN5618","Bovidae","Neotragini","Ourebia","ourebi","UM1",1,0,1,5,1032.45714399413
"391","DSCN5622","Bovidae","Neotragini","Ourebia","ourebi","UM1",1,0,2,2,982.575783272307
"392","DSCN5626","Bovidae","Neotragini","Ourebia","ourebi","UM1",1,0,1,2,965.962788577787
"393","DSCN5658","Bovidae","Neotragini","Pelea","capreolus","UM1",1,0,2,1,1363.50266721661
"394","DSCN5662","Bovidae","Neotragini","Pelea","capreolus","UM1",1,0,3,5,1265.97928761134
"395","DSCN5666","Bovidae","Neotragini","Pelea","capreolus","UM1",1,0,5,1,1055.75561502787
"396","DSCN5670","Bovidae","Neotragini","Pelea","capreolus","UM1",1,0,4,3,1182.30262752031
"397","DSCN5676","Bovidae","Neotragini","Pelea","capreolus","UM1",0,0,2,2,1238.86301289345
"398","DSCN5680","Bovidae","Neotragini","Pelea","capreolus","UM1",1,0,1,4,1071.90775074721
"399","DSCN5712","Bovidae","Bovini","Syncerus","caffer","UM1",1,0,5,1,3624.01665205657
"400","DSCN5718","Bovidae","Bovini","Syncerus","caffer","UM1",1,0,2,5,3075.17994557185
"401","DSCN5722","Bovidae","Bovini","Syncerus","caffer","UM1",1,0,4,3,3246.01400929598
"402","DSCN5726","Bovidae","Bovini","Syncerus","caffer","UM1",0,0,3,5,3090.39307259382
"403","DSCN5730","Bovidae","Bovini","Syncerus","caffer","UM1",1,0,2,4,3060.81525551051
"404","DSCN5734","Bovidae","Bovini","Syncerus","caffer","UM1",0,0,4,5,2916.10913615217
"405","DSCN5738","Bovidae","Bovini","Syncerus","caffer","UM1",1,0,2,4,2783.44376854801
"406","DSCN5742","Bovidae","Bovini","Syncerus","caffer","UM1",1,0,1,2,2979.63694352174
"407","DSCN5744","Bovidae","Bovini","Syncerus","caffer","UM1",1,0,3,1,3036.77486494062
"408","DSCN5769","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,3,3,2948.33290502418
"409","DSCN5776","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,3,4,3152.63699866322
"410","DSCN5780","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,1,5,3130.42067745717
"411","DSCN5783","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,2,2,2253.92512545183
"412","DSCN5787","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,3,1,2842.78848503641
"413","DSCN5791","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,1,2,2796.22779163681
"414","DSCN5795","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,3,5,3429.38821243386
"415","DSCN5799","Bovidae","Hippotragini","Hippotragus","equinus","UM1",0,0,3,3,2985.46000334626
"416","DSCN5802","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,5,4,3420.00393081948
"417","DSCN5806","Bovidae","Hippotragini","Hippotragus","equinus","UM1",1,0,2,2,2474.36315028764
"418","DSCN5852","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,3,2,1904.29226226688
"419","DSCN5855","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,1,4,2479.48555653809
"420","DSCN5859","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,5,3,2679.91939865169
"421","DSCN5863","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,4,3,2377.86878788731
"422","DSCN5867","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,1,1,2627.4886450088
"423","DSCN5871","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,3,2,2390.37859163771
"424","DSCN5875","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,5,3,2704.77648924062
"425","DSCN5879","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,4,1,2710.52115378223
"426","DSCN5883","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,3,3,2526.85986956705
"427","DSCN5887","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,4,3,2671.50361812321
"428","DSCN5891","Bovidae","Hippotragini","Hippotragus","niger","UM1",-2,0,4,5,3282.94936440986
"429","DSCN5898","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,1,2,2574.64275727097
"430","DSCN5902","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,3,1,2106.07149828952
"431","DSCN5905","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,1,3,2484.12897812157
"432","DSCN5909","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,1,1,2511.59648626893
"433","DSCN5913","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,2,4,2297.73400685344
"434","DSCN5917","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,5,4,2750.25578793106
"435","DSCN5922","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,4,3,2559.92088052011
"436","DSCN5926","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,2,5,2852.75725272223
"437","DSCN5929","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,1,4,2752.6535292397
"438","DSCN5933","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,2,1,2646.7667512362
"439","DSCN5937","Bovidae","Hippotragini","Hippotragus","niger","UM1",0,0,2,2,3275.15118490872
"440","DSCN5941","Bovidae","Hippotragini","Hippotragus","niger","UM1",1,0,2,2,2671.71368345142
"441","DSCN6034","Bovidae","Hippotragini","Oryx","gazella","UM1",1,0,1,2,2510.04567746155
"442","DSCN6041","Bovidae","Hippotragini","Oryx","gazella","UM1",1,0,2,1,2778.51637868045
"443","DSCN6044","Bovidae","Hippotragini","Oryx","gazella","UM1",0,0,2,4,3025.35877732556
"444","DSCN6070","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,4,3,1181.84266236436
"445","DSCN6074","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,1,1,1255.62394514924
"446","DSCN6078","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,2,2,1137.12119371229
"447","DSCN6082","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,2,1,1449.44931476832
"448","DSCN6086","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,5,5,1107.18643252656
"449","DSCN6090","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,4,3,1164.02736209616
"450","DSCN6094","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,1,4,1279.71386585545
"451","DSCN6098","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,1,3,1200.85198614117
"452","DSCN6102","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,5,3,1150.27777290321
"453","DSCN6103","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,5,2,1147.09933168159
"454","DSCN6107","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,4,4,1052.14392571599
"455","DSCN6111","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,4,4,1154.69458602005
"456","DSCN6115","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,3,4,1168.85227028518
"457","DSCN6120","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,5,5,1418.92605769678
"458","DSCN6126","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,4,4,1242.46552321257
"459","DSCN6130","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,2,3,1230.28998280608
"460","DSCN6135","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,1,2,1317.72865756611
"461","DSCN6139","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,2,5,1087.19448555252
"462","DSCN6143","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,3,2,1208.20023274752
"463","DSCN6147","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,1,3,1212.6639988927
"464","DSCN6151","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,3,4,1085.69676987105
"465","DSCN6155","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,3,1,1308.16696370859
"466","DSCN6159","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,1,4,1102.08663977841
"467","DSCN6163","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,2,1,1119.31410373849
"468","DSCN6167","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,3,3,1246.6247230417
"469","DSCN6171","Bovidae","Reduncini","Redunca","fulvorufulva","UM1",-1,0,2,2,1312.29577042673
"470","DSCN6287","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,3,1,1489.32527405353
"471","DSCN6291","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,1,2,1522.48222521353
"472","DSCN6311","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,2,3,1573.65196959059
"473","DSCN6315","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,2,3,1880.78925842522
"474","DSCN6319","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,2,3,1556.93631743322
"475","DSCN6323","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,4,4,1509.90508324502
"476","DSCN6327","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,5,4,1573.63068574103
"477","DSCN6331","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,2,5,1558.18831208498
"478","DSCN6335","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,5,1,1707.6745200077
"479","DSCN6338","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,1,4,1623.91671931616
"480","DSCN6342","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,2,1,1330.79029796247
"481","DSCN6346","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,2,4,1366.17792931704
"482","DSCN6349","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,4,3,1464.13056322221
"483","DSCN6353","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,3,2,1568.15144432167
"484","DSCN6356","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,4,5,1329.62479529167
"485","DSCN6365","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,3,2,1271.37271153558
"486","DSCN6370","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,5,4,1526.39925762757
"487","DSCN6374","Bovidae","Reduncini","Redunca","arundinum","UM1",-1,0,1,5,1480.37756069406
"488","DSCN6427","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,2,1,2127.85168183869
"489","DSCN6431","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,1,1,2173.44391606393
"490","DSCN6435","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,2,2,1994.27881486609
"491","DSCN6439","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,1,5,1769.14509572684
"492","DSCN6443","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,4,4,2367.82018208272
"493","DSCN6447","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,2,2,2069.39060679096
"494","DSCN6451","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,1,1,2446.84496323677
"495","DSCN6455","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,1,1,2266.50817184698
"496","DSCN6459","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,3,1,2414.83017675853
"497","DSCN6463","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,3,2,2429.37476630475
"498","DSCN6467","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,4,5,2433.37337771568
"499","DSCN6470","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,2,3,2198.50658883889
"500","DSCN6474","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,1,2,2438.24625585648
"501","DSCN6478","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,0,2,4,2341.85524732848
"502","DSCN6482","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,4,4,2539.17326841516
"503","DSCN6507","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,3,5,2153.30422843519
"504","DSCN6511","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM1",-1,1,3,1,2258.89409495071
